,min_timestamp,max_timestamp,med_timestamp,mean_timestamp,min_gas,max_gas,med_gas,mean_gas,out_count,min_outgoing_priceETH,max_outgoing_priceETH,med_outgoing_priceETH,mean_outgoing_priceETH,in_count,min_incoming_priceETH,max_incoming_priceETH,med_incoming_priceETH,mean_incoming_priceETH,address,label
17815,1.648747214e+18,1.649287766e+18,1.649097494e+18,1.649057492e+18,184866.0,218959.0,191019.5,196466.0,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x3e65e4276c84d770b3669576ac895d01d31e3eee,None
38017,1.648831653e+18,1.649122337e+18,1.6488753095e+18,1.64892615225e+18,190671.0,213613.0,204008.0,203075.0,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x84d8d7b1bf8eda73360307a492ccd136f8823e9d,None
39044,1.649440158e+18,1.649440158e+18,1.649440158e+18,1.649440158e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x88703c709a5bd85af7f14ad4fab11364b0f1e2e7,None
22018,1.648823188e+18,1.648823188e+18,1.648823188e+18,1.648823188e+18,208204.0,208204.0,208204.0,208204.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x4ceaf6ff4baf9f88c08c332e23ada81b45efd20a,None
13759,1.649110313e+18,1.649110313e+18,1.649110313e+18,1.649110313e+18,196578.0,196578.0,196578.0,196578.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x3072b63382c050dcf88bc390e40cf47d91087f1f,None
53584,1.649556673e+18,1.649556821e+18,1.649556747e+18,1.649556747e+18,199110.0,199146.0,199128.0,199128.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xba7b9a3b4cc81c386e99a0d52298b97a1e03fa97,None
385,1.648885234e+18,1.648885234e+18,1.648885234e+18,1.648885234e+18,51902.0,51902.0,51902.0,51902.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0142be4af7fdb39a902263a8ce4575b6426e5611,None
72185,1.649281959e+18,1.649281959e+18,1.649281959e+18,1.649281959e+18,101490.0,101490.0,101490.0,101490.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfaefb34b4ba1f2797e7b703c1078a91af35a96e8,None
48772,1.649106823e+18,1.649106823e+18,1.649106823e+18,1.649106823e+18,219785.0,219785.0,219785.0,219785.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xa9c4e76117d630fa8f3c01d509f3f71d697b8d6d,None
88646,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5c0b550f628b3297c193ba06739abab4481d06b6,None
101923,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb07bdb1d50ed83cd5b56c2aa45c6ec62da491143,None
78427,,,,,,,,,,,,,,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1d6c4e52ea1eff7fbcaeed551398abe38433d7d8,None
17799,1.648927095e+18,1.648927095e+18,1.648927095e+18,1.648927095e+18,80737.0,80737.0,80737.0,80737.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3e57743d458f109b0359303fe960469588fb08cd,None
61429,1.648672559e+18,1.648750769e+18,1.648687964e+18,1.6486900664000003e+18,211413.0,228561.0,211461.0,212597.265625,15.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xd56278d46a04716b59e31dd5f83ff9e0bc60b4a5,None
72922,1.649575083e+18,1.649575083e+18,1.649575083e+18,1.649575083e+18,195120.0,195120.0,195120.0,195120.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xfd842bc09bc2138bb54055733eff6315dbf8cd09,None
14177,1.648907185e+18,1.648982676e+18,1.648907448e+18,1.6489324363333332e+18,52085.0,52085.0,52085.0,52085.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3207faed41b15f779c6981348d0429dd3d8cbc79,None
5738,1.648683395e+18,1.648683395e+18,1.648683395e+18,1.648683395e+18,51964.0,51964.0,51964.0,51964.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x13fcb7b29f135d3740ca8c6e3f775df6994a3d8e,None
25139,1.649394931e+18,1.649395557e+18,1.649395289e+18,1.649395293125e+18,45368.0,67268.0,50168.0,51704.0,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,8.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x57ec4d802b824c7ef43a07221fd6862ecb14e588,None
26567,1.649319873e+18,1.649319873e+18,1.649319873e+18,1.649319873e+18,181336.0,181336.0,181336.0,181336.0,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,,,,,,0x5ce08c035b4834c693672379dc53ef1c5a11770a,None
17702,1.649539402e+18,1.649539402e+18,1.649539402e+18,1.649539402e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x3e0313412f18f537fd63b9b4a443509a27c40d3a,None
68360,1.648575957e+18,1.648575957e+18,1.648575957e+18,1.648575957e+18,177094.0,177094.0,177094.0,177094.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xedc644ea8d87956079a19c702285a8cd310156ec,None
109018,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdd04f88aadadcae03a1fde796805c4be404054c8,None
15861,1.648901094e+18,1.648901094e+18,1.648901094e+18,1.648901094e+18,194967.0,194967.0,194967.0,194967.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x3791b904db49937a07f86f520ee5c2263f620414,None
34090,1.648757329e+18,1.648757329e+18,1.648757329e+18,1.648757329e+18,177887.0,177887.0,177887.0,177887.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x7745d1a70959d49128ba6a5e6cc31cae8b05713a,None
50125,1.649430551e+18,1.649430551e+18,1.649430551e+18,1.649430551e+18,182518.0,182518.0,182518.0,182518.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xae74f49941689eaf45e856bda543fbd97b7e8368,None
644,1.649120217e+18,1.649120217e+18,1.649120217e+18,1.649120217e+18,228674.0,228674.0,228674.0,228674.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x02448fdb1ee54c5d793f74888aa03e67db177745,None
110312,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe51db2167c42688789099516771d138f2e650880,None
49013,1.649008279e+18,1.649008279e+18,1.649008279e+18,1.649008279e+18,194970.0,194970.0,194970.0,194970.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xaa9ff054b338821790307ad9fbb838b793baf43a,None
64258,1.648959713e+18,1.648959713e+18,1.648959713e+18,1.648959713e+18,127844.0,127844.0,127844.0,127844.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdf4008ee74077317cfc02dc6f31d832014978aa8,None
72879,1.649424449e+18,1.649424449e+18,1.649424449e+18,1.649424449e+18,62459.0,62459.0,62459.0,62459.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xfd5bb890f5ff035b5853895e9cc79ee80118c47e,None
20572,1.648853343e+18,1.648970251e+18,1.648865755e+18,1.6488964496666665e+18,194896.0,201871.0,200222.0,198996.328125,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x47e5b56ecbb426a80f814aea34ad2361e1b443b2,None
106164,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcb93716f2422fcb72b63e4c511ff51b3d114d433,None
6093,1.648733548e+18,1.649156173e+18,1.649037254e+18,1.6489756583333335e+18,177438.0,842399.0,199105.0,406314.0,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x15376c3f884e625d1f4f49311a30f63ba5fcde84,None
23184,1.648515445e+18,1.64890889e+18,1.6487121675e+18,1.6487121675e+18,180054.0,194242.0,187148.0,187148.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x511f34b45b6bcc0ce8c9d8f78def70328b3ce1f5,None
12623,1.649280966e+18,1.649280966e+18,1.649280966e+18,1.649280966e+18,158282.0,158282.0,158282.0,158282.0,1.0,3.0000000340435383e-18,3.0000000340435383e-18,3.0000000340435383e-18,3.0000000340435383e-18,11.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.18181827356077e-18,0x2c6ac6d7c00fe41c7a280d2312191de43b7b6b97,None
112957,,,,,,,,,,,,,,13.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xf652d737eda532d969944a7c10cb65ca28736b61,None
87746,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x566d2c319036caf7331956a12ba118f44b046ea5,None
89206,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5f978829cc0480bbe95b54df476e09bdbc5f9062,None
21901,1.648501099e+18,1.648501099e+18,1.648501099e+18,1.648501099e+18,202023.0,202023.0,202023.0,202023.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x4c7b354ce24367bfd873ebe81ddc82b3d9019e55,None
59085,1.649380649e+18,1.649380649e+18,1.649380649e+18,1.649380649e+18,169830.0,169830.0,169830.0,169830.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcd6861334950712aeeeb5ce8bc2d3a6b97a719c2,None
36630,1.648681041e+18,1.648681041e+18,1.648681041e+18,1.648681041e+18,52510.0,52510.0,52510.0,52510.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x80115dd2b8f12da982e1e578cceb46445c74ff24,None
79084,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x2153cf39bac90b91b6d9f014012ac89424f9c34e,None
54131,1.649290473e+18,1.649290473e+18,1.649290473e+18,1.649290473e+18,37129.0,37129.0,37129.0,37129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbc8bf3af9dac67a0c4a5fc9aecbaaa2527a147fc,None
8270,1.649279136e+18,1.649289748e+18,1.649284442e+18,1.649284442e+18,87810.0,104162.0,95986.0,95986.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x1d1f85223e2d28f0bcbc2f950ba30ce06e409548,None
32518,1.648659636e+18,1.648663267e+18,1.6486614515e+18,1.6486614515e+18,82108.0,82108.0,82108.0,82108.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x71a7702ff3d858a0853a918fb44c537740a8bde9,None
94393,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x8124adb89d059ae33a8c249b60b168727772b4f0,None
43245,1.649010291e+18,1.649010291e+18,1.649010291e+18,1.649010291e+18,218976.0,218976.0,218976.0,218976.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x965fdc2c2db5489d5ffdf7510bbf67df03472a83,None
101046,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xaae08fb0b8228cc68ce14c230eb6173b44f0ab7e,None
30069,1.648420843e+18,1.648420843e+18,1.648420843e+18,1.648420843e+18,37129.0,37129.0,37129.0,37129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x69132f435865a7dd61071bbc3210b9568a0f3aa2,None
74833,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0734b89c7e3d002f51d442739a692e7ce2a7d22b,None
108719,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xdb440e169e564c59d892cc36b68d108db5740bf6,None
67927,1.648574662e+18,1.648574662e+18,1.648574662e+18,1.648574662e+18,228621.0,228621.0,228621.0,228621.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xec4f80f40f193c0fd99270c8fdc1efed1630b934,None
85937,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x4b509d21e4377770309288bdc66c803fb2fb8923,None
29151,1.648748884e+18,1.648748884e+18,1.648748884e+18,1.648748884e+18,199134.0,199134.0,199134.0,199134.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x65c2f246d7ee611025e32061207fbf4cdc6840bb,None
52202,1.648741368e+18,1.648741368e+18,1.648741368e+18,1.648741368e+18,194981.0,194981.0,194981.0,194981.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xb59ea5780dacfe1d26d3451555911605b6efbdc2,None
23214,1.648418447e+18,1.649467119e+18,1.648942783e+18,1.648942783e+18,197173.0,199146.0,198159.5,198159.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x5139cafc72d595d735df325d132b219c0f00cd30,None
63867,1.649519578e+18,1.649524962e+18,1.64952227e+18,1.64952227e+18,173244.0,199944.0,186594.0,186594.0,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xddd32a03b2e1f84325a1b83144f9ad012d55e474,None
101942,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb09dc895b5c4e214125ff8aeb40242446031d7fd,None
19436,1.649418551e+18,1.649418551e+18,1.649418551e+18,1.649418551e+18,494094.0,494094.0,494094.0,494094.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x440046729d82422a01c8e8a3c670c044a4559720,None
4865,1.649011741e+18,1.649041943e+18,1.649026842e+18,1.649026842e+18,177957.0,230466.0,204211.5,204211.5,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x1101cd27b079d8a43440ae1b5b754fa2674c954a,None
39674,1.648526965e+18,1.649005071e+18,1.648528393e+18,1.6486342045555556e+18,199643.0,507318.0,199648.0,268684.0,9.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x8a88fce26929352ee2ad5ad44918ebe1b0ace0fc,None
30941,1.64904963e+18,1.64904963e+18,1.64904963e+18,1.64904963e+18,218103.0,218103.0,218103.0,218103.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x6c231169c5f9f565b3dc1cff2274a563aec2d083,None
19225,1.648536492e+18,1.649044661e+18,1.6488612945e+18,1.6488259354999997e+18,35422.0,52510.0,52510.0,48238.0,4.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.5000000170217692e-18,4.0,1.000000045813705e-18,3.0000000340435383e-18,1.000000045813705e-18,1.5000000170217692e-18,0x433bfe911493aa167ca565f87ddb8c2ae2075132,None
23923,1.649145293e+18,1.649145293e+18,1.649145293e+18,1.649145293e+18,218971.0,218971.0,218971.0,218971.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x5397971eb77b49c0d670cbfcbc6b6acce83e4790,None
4905,1.649221399e+18,1.649221399e+18,1.649221399e+18,1.649221399e+18,194999.0,194999.0,194999.0,194999.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x111f877a363ce27823330511fa9e694bd64e6143,None
78545,,,,,,,,,,,,,,6.0,1.000000045813705e-18,8.999999688540309e-18,3.0000000340435383e-18,3.6666670759112635e-18,0x1e21ed908497586d076506288ba8bcd1e0348136,None
54841,1.649569304e+18,1.649569304e+18,1.649569304e+18,1.649569304e+18,199846.0,199846.0,199846.0,199846.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xbeeb228590fb3f33d4f792ca3d9c1711eafbf73a,None
37638,1.649132053e+18,1.649132053e+18,1.649132053e+18,1.649132053e+18,198951.0,198951.0,198951.0,198951.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x838ee634202b15f27cbe5c01764a23ab2745617f,None
59751,1.64896367e+18,1.64896367e+18,1.64896367e+18,1.64896367e+18,194984.0,194984.0,194984.0,194984.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xcfca9ebb73ed2c1c885d878ef109c516a2059210,None
31105,1.649275224e+18,1.649543806e+18,1.649543544e+18,1.6494896562e+18,61805.0,66821.0,66821.0,65815.3984375,5.0,1.000000045813705e-18,5.0000000843119176e-17,1.000000045813705e-18,1.0799999295376125e-17,41.0,1.000000045813705e-18,5.0000000843119176e-17,1.000000045813705e-18,2.195122692346778e-18,0x6cc7fcbc3d3edf107d8c1822715bcb0b4dd5b118,None
106822,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xcf82579cab223cc1e467c17e371f8027c1767667,None
23617,1.649442416e+18,1.649442416e+18,1.649442416e+18,1.649442416e+18,82128.0,82128.0,82128.0,82128.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x527df0c0907781e540811b7c82afeccd1135f71f,None
89044,,,,,,,,,,,,,,4.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x5e8dfe47fa66c7a4e8106bd36c50f7d574f1d612,None
25888,1.648482042e+18,1.649143517e+18,1.648806764e+18,1.6488092088e+18,197206.0,279034.0,211998.0,233424.203125,5.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x5a7866403ce4782f7a13f1bf700dcc7c71adc78f,None
52982,1.648416361e+18,1.648416361e+18,1.648416361e+18,1.648416361e+18,37129.0,37129.0,37129.0,37129.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xb86222ba57fcab9aae85b9b5c2ab5dcca0da07ac,None
90661,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x6941c343f3d66be5f9f25474ed95bd04ea90fa69,None
36708,1.649004624e+18,1.649004624e+18,1.649004624e+18,1.649004624e+18,82128.0,82128.0,82128.0,82128.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x804c4ac4fdc73767b54f8e69eb447d64516f912f,None
53304,1.648910744e+18,1.648910744e+18,1.648910744e+18,1.648910744e+18,34836.0,34836.0,34836.0,34836.0,1.0,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,1.0,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,4.999999918875795e-18,0xb9905b512b2d914fed6a832ee0f4fec7f22d0801,None
78568,,,,,,,,,,,,,,1.0,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,2.00000009162741e-18,0x1e454906b05d99083ee328e96ee10fb08a7b9372,None
110080,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xe3be74a5b19a0707edabb9e00136b4d79a0791ca,None
89675,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x62a9e4109d7e9b21b69d8c652fecee7704f95c17,None
104155,,,,,,,,,,,,,,3.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0xbe7c3c0973d0c25e9e689a59ee296abd2546130d,None
39249,1.648794672e+18,1.648794937e+18,1.648794885e+18,1.6487948541111107e+18,34985.0,52085.0,52085.0,50182.33203125,9.0,1.000000045813705e-18,4.00000018325482e-18,1.000000045813705e-18,2.00000009162741e-18,9.0,1.000000045813705e-18,4.00000018325482e-18,1.000000045813705e-18,2.00000009162741e-18,0x8921b3acb007bb9018909155664fe1e31ad88535,None
4677,1.64915004e+18,1.64915004e+18,1.64915004e+18,1.64915004e+18,208364.0,208364.0,208364.0,208364.0,2.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x106c7aafb5c21421f93950629f56acaa15ff2ac4,None
3057,1.648552696e+18,1.649563678e+18,1.6495570945e+18,1.6493400576071432e+18,211430.0,228614.0,211472.0,213552.03125,28.0,1.000000045813705e-18,2.00000009162741e-18,1.000000045813705e-18,1.0714285392737309e-18,,,,,,0x0ab048ff2d0cdbd3629981f4ab332e98522b41e4,None
45370,1.649304193e+18,1.649304193e+18,1.649304193e+18,1.649304193e+18,1200529.0,1200529.0,1200529.0,1200529.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x9ddbb72e3cd571fc3363ff7c7f882254449eb05d,None
67350,1.649305039e+18,1.649305039e+18,1.649305039e+18,1.649305039e+18,201871.0,201871.0,201871.0,201871.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0xea401b5dc5e5e3cca95908f709249a8674ce3cab,None
28790,1.649095368e+18,1.649095368e+18,1.649095368e+18,1.649095368e+18,75937.0,75937.0,75937.0,75937.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x647b59f360d5e5a17040ec19f8c2cdc5465d5ca2,None
43399,1.64852036e+18,1.64852036e+18,1.64852036e+18,1.64852036e+18,218976.0,218976.0,218976.0,218976.0,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,,,,,,0x96ee8383c39b8bb033f7a0a630556b8e32f667ea,None
76138,,,,,,,,,,,,,,1.0,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,1.000000045813705e-18,0x0f3ed7a3519dc3b3f4a80d0922c300875a527a60,None
